video_id,summary,category
7394913119375527210,A person wearing a camouflage cap and a gray shirt is standing in front of a plain wall. They are holding a small object in their hand and gesturing with their other hand. The person appears to be speaking or explaining something.,Politics
7309290162540858667,"The video starts with a news broadcast from ABC, showing a man in a suit and tie sitting at a desk. The text on the screen reads ""INVESTIGATION UNDERWAY AFTER ARLINGTON EXPLOSION, IRONVILLE."" The scene transitions to a close-up of a large explosion in a residential area, with the text ""BREAKING NEWS HOME EXPLOSION ROCKS NEIGHBORHOOD"" and ""SUSPECT BARRICADED HIMSELF IN EXPLOSION."" The scene then shifts to a nighttime view of the explosion, with the text ""BREAKING NE",News
7380812058167708960,"The video is a humorous comparison of two football players, Jamal and Jude Bellingham, from Germany and England, respectively. The video is divided into several sections, each highlighting different aspects of their careers and personalities.

The first section introduces Jamal, who was born in Germany but moved to Southampton at age seven. It mentions that he scored six goals in the first 10 minutes of his trial and was offered a contract by Chelsea for 180,000 pounds. However, he was eventually signed by Bayern Munich for 10 million pounds.

The second section focuses on Jude Bellingham, who was born in England but moved",Sports
7368596585594359083,"The video starts with a person in a studio setting, speaking into a microphone, with a background that includes a neon sign and a large screen displaying the text ""POWERED BY FREEDOM."" The person is wearing a white shirt and is gesturing with their hands while speaking. The scene transitions to a large crowd of people gathered in a public space, holding signs and banners, with a large building in the background. The text ""IN BG"" appears at the top of the screen, and the person continues to speak into the microphone. The scene then transitions to a split-screen format, with the person in the studio setting on the top half and the crowd on the bottom",Politics
7317451980497046826,"The video is a compilation of morbid facts about the Church of Scientology. It starts with a split-screen format, showing two individuals in different settings. The top half of the screen displays the title ""Morbid Scientology Facts"" and the bottom half shows the same title. The background of the top half is black, while the bottom half is white. The video then transitions to a black and white format, showing two individuals in different settings. The top half of the screen displays the title ""Morbid Scientology Facts"" and the bottom half shows the same title. The background of the top half is black, while the bottom half is white. The video continues with a black and white",Science & Technology
7346304747646848288,A group of people are shopping in a grocery store. They are looking at the shelves and picking up items. One of the people is wearing a blue vest and is holding a box of cookies. The other people are also picking up items from the shelves.,Entertainment & Shows
7326266761773436166,"The video features a person wearing a black sweatshirt with white text on it, sitting in front of a wall adorned with various posters and a guitar. The individual appears to be speaking, as indicated by their mouth movements and hand gestures. The background includes a bed with a blue blanket and a window with blinds. The person's facial expressions and body language suggest they are engaged in a conversation or monologue. The video does not contain any discernible text or captions.",1. News
7386716685945900320,"The video begins with a man in a suit and tie walking through a stadium, with a crowd of people in the background. The man is then seen sitting in a stadium, with a woman in a white jacket standing next to him. The man is then seen standing up and walking away from the woman. The video continues with the man walking through the stadium, with a crowd of people in the background. The man is then seen sitting in a stadium, with a woman in a white jacket standing next to him. The man is then seen standing up and walking away from the woman. The video continues with the man walking through the stadium, with a crowd of people in the background. The man is",Sports
7344108969151008001,"The video shows a group of people at a wedding reception. There are tables set up with food and drinks, and people are sitting and standing around. A woman in a red dress is sitting at a table with a man in a black suit. The woman is holding a glass of water and smiling. The man is also smiling and holding a glass of water. The background shows other people sitting and standing around, and there are tables with food and drinks. The video also shows a man in a dark suit walking around the reception area. The background shows other people sitting and standing around, and there are tables with food and drinks. The video also shows a woman in a white dress standing up and talking",Entertainment & Shows
7375847354341068065,"The video showcases a large crowd gathered at Hinds Hall in Erma, watching a concert. The stage is brightly lit with green and red lights, and the crowd is enthusiastic, waving their hands and cheering. The text overlay on the screen reads ""Hinds Hall in Erma"" and ""Hinds Hall Problem isn't the protests what they're protesting it goes against what our country is funding White supremacy is finally on blast. Free Palestine to the home and land. The next but never ended to colonize the rise. The students in tents, posted on the lawn. Occupying the quad, really against the law. Ain't no reason to call in the police and their squad. But it",Politics
7309888375023045931,"The video features a person wearing a blue jacket with a red and white logo on the front, standing in front of a wall with various tools hanging on it. The person is wearing a beanie and has a beard. The video is divided into several segments, each with different text overlays. The text overlays include phrases such as ""don't escalate,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""republican take,"" ""rep",Politics
7324688586807201070,"The video shows a young woman sitting in a classroom, wearing a white sweater and a beige scarf. She is looking at a piece of paper in front of her. The background shows a window with a view of trees outside. The text on the screen reads ""Special Ed teacher trying to figure out whether their student is crying."" The woman appears to be in a classroom setting, possibly a school or a similar educational environment. The video does not provide any additional context or information about the woman or the situation.",1. News
7323395108378840351,"The video shows a person dancing in a hallway. The person is wearing a gray sweatshirt and jeans. The hallway has a tiled floor and a Christmas tree decorated with red ornaments on the right side. The person dances energetically, moving their arms and legs in various directions.","3. Music, Singing, & Dancing"
7357381570371603717,"The video shows a group of people dancing in a room. One person is wearing a white shirt and brown boots, while another is wearing a black and white patterned dress. The person in the white shirt is dancing with the person in the black and white dress. The person in the white shirt is also dancing with another person in a white shirt and brown boots. The person in the white shirt and brown boots is dancing with another person in a black and white dress. The person in the white shirt and brown boots is dancing with another person in a black and white dress. The person in the white shirt and brown boots is dancing with another person in a black and white dress. The person in the white",1. Entertainment & Shows
7348462120817790240,The video shows a man in a blue jacket shopping in a grocery store. He is looking at a shelf of snacks and picks up a box of Cathedral City cheese. He then picks up a box of Cathedral City cheese and a box of Dunkin' Donuts. He continues to shop and picks up more boxes of Cathedral City cheese. He then picks up a box of Cathedral City cheese and a box of Dunkin' Donuts. He continues to shop and picks up more boxes of Cathedral City cheese. He then picks up a box of Cathedral City cheese and a box of Dunkin' Donuts. He continues to shop and picks up more boxes of Cathedral City cheese. He then,Entertainment & Shows
7331415226442730757,"The video showcases a vibrant and energetic performance by a group of individuals, likely a band or a group of dancers, on a stage with a dynamic and colorful background. The performers are dressed in a variety of outfits, including camouflage jackets, red and white outfits, and black jackets with white accents. They are seen dancing energetically, with some individuals holding microphones and others performing synchronized dance moves. The stage is illuminated with bright lights, creating a lively atmosphere. The video also includes text overlays in Korean, which provide context and commentary on the performance, such as ""아침반칙"" (morning snack) and ""성남 �","Music, Singing, & Dancing"
7397967668248120622,"The video showcases a person with long, wavy hair, wearing a black shirt and green cactus earrings, in a room with a bed, a door, and some framed pictures on the wall. They are holding a pink box with a white label and a small white object, possibly a makeup product. The person is wearing blue nail polish with white tips and has a small tattoo on their wrist. They are explaining the contents of the box, which includes a makeup palette, a body cream, and a mascara. The person is also holding a small white object, possibly a makeup product, and a pink box with a white label. They are discussing the value of the box and the products",Beauty Care
7395692426888891679,"The video starts with a person wearing a colorful shirt with floral patterns, standing in front of a large American flag. The text ""Gay News"" appears at the top of the screen, followed by ""KamalaHarris.com"" at the bottom. The scene transitions to a close-up of the same person, with the text ""In this election, we each face a question."" The video then shows a cityscape at sunset, with the text ""What kind of country do we want to live in?"" The person is then shown in front of a crowd holding signs that read ""KAMALA KAMP,"" with the text ""We choose freedom."" The scene shifts to a",Politics
7351137146004114693,"The video showcases a thrilling soccer match between two teams, one in yellow and the other in blue. The match is intense, with players from both teams displaying remarkable athleticism and skill. The video captures a series of key moments, including a player in blue being tackled by a player in yellow, a player in yellow attempting to score a goal, and a player in blue attempting to score a goal. The video also highlights the referee's decision to award a goal, as well as the players' reactions to the game's outcome. The video concludes with a player in blue celebrating a goal, while the player in yellow is seen lying on the ground, possibly injured.",5. Sports
7375972216707484960,"The video is a series of frames showing a man in a white shirt standing in front of a red and white background with a Union Jack flag. The man is holding a pen and pointing at a piece of paper with a list of policies written on it. The policies include delivering economic stability, cutting NHS waiting times, launching a new Border Security Command, setting up Great British Energy, and recruiting 6,500 new workers. The man is also seen writing on the paper and pointing at it. The video ends with the man standing in front of a black background with the text ""Thanks for the plug Rishi 👍"" and a thumbs-up emoji.",Politics
7311332422077975840,"The video shows a series of interactions between a woman and a man in a purple jacket and a man in a purple jacket and a pink tie. The woman is wearing a leopard print coat and a white top. The man in the purple jacket and the man in the pink tie are both wearing purple jackets. The woman is seen talking to the man in the purple jacket, and the man in the pink tie is seen talking to the woman. The video also shows a man in a purple jacket and a man in a purple jacket and a pink tie standing in front of a fence. The man in the purple jacket and the man in the pink tie are both wearing purple jackets. The man in the purple",Entertainment & Shows
7368121296154086688,"The video shows a table filled with various dishes, including salads, meats, and side dishes. There are also glasses of water and wine on the table. A person is standing in front of the table, talking to the camera. The person is wearing a dark sweater and glasses. The background shows a room with a window and some furniture.",1. News
7307346522234998049,"The video features a woman sitting on a white couch in a living room. She is wearing a dark-colored top and has long, dark hair. The background is a simple, neutral color, and there are no other people or objects visible in the scene. The woman appears to be speaking, as indicated by her mouth movements and facial expressions. The text overlay on the video reads, ""me when someone asks why I love to watch The Kardashians,"" suggesting that the woman is expressing her love for the reality TV show ""The Kardashians.""",8. Entertainment & Shows
7323131799310306590,"The video is a series of interviews with Jeff Bezos, the founder and CEO of Amazon.com, conducted in various locations including a hallway, a store, and a conference room. Bezos is seen speaking to different individuals, often in a casual and conversational manner. The video includes a mix of humorous and serious topics, such as Bezos' early recognition of the power of the Internet, his role in the creation of Amazon.com, and his plans for the future of the company. The video also includes text overlays that provide additional context and information about Bezos and his company.",Entertainment & Shows
7333801200875261185,"The video begins with a dark blue background featuring a world map with a digital texture. The text ""An Election Year Guaranteed To Divide Us"" is prominently displayed in white, capital letters. The scene then transitions to a split-screen view, with the left side showing a man in a suit and tie, and the right side showing a different man in a suit and tie. The text ""A Second Term We Can All Agree On"" appears in white, capital letters. The video then shifts to a blue background with the text ""THE DAILY SHOW"" in white, capital letters, followed by ""MONDAYS WITH JON STEWART"" in white, capital letters, and",8. Entertainment & Shows
7292568999932529963,"The video shows a woman walking in a park, wearing a black t-shirt with a logo, black shorts, and a necklace. She is holding a green water bottle and a small object in her hand. Another woman is walking beside her, wearing a black sports bra, black leggings, and black sneakers. They are walking on a path surrounded by trees and grass. The video also shows the two women walking on a dirt path in a park, with one of them holding a green water bottle and the other holding a white water bottle. The video ends with a black screen with a red button in the center that says ""FOLLOW"" with a plus sign.",Fitness & Health
7396382918039457041,"A man and a woman are sitting on a bed in a modern room. The man is wearing a white shirt and black shorts, while the woman is wearing a white shirt with red text and blue jeans. They are engaged in a conversation, with the man gesturing with his hands and the woman listening attentively. The text on the screen changes throughout the video, indicating different stages of their conversation. The man is seen holding a phone, and the woman is seen touching her face. The video ends with the man and woman sitting on the bed, with the man holding the woman's leg.",Entertainment & Shows
7349706117166959879,"The video features a person standing in a natural setting, surrounded by trees and foliage. The person is wearing a light-colored shirt and is speaking to the camera. The text overlays on the video include phrases such as ""What's up everyone?"", ""It is Frankie Muniz here and I am officially going into the jungle."", ""I don't know how to feel."", ""I'm excited."", ""I'm nervous."", ""You know, I'm normally a very organized and a planner and a control freak and I don't get to control anything here."", ""So I'm along for the ride and, you know, I hope they go easy on me."", and ""That's for",1. News
7355938811429260550,"A person is sitting in front of a colorful, fluffy, and vibrant background, wearing headphones and a black top with floral patterns. They are engaged in a conversation with a group of people, with text overlays appearing on the screen. The text overlays contain various comments and messages, some of which are humorous or critical, while others are more positive. The person in the video is seen smiling and reacting to the comments, and at one point, they are seen holding a microphone, indicating that they are speaking or singing. The video captures the person's reactions and interactions with the group of people, as well as the comments and messages they receive.","Music, Singing, & Dancing"
7276776260431367467,"The video is a montage of a man in a suit and tie speaking into a vintage microphone, with text overlaid on the screen. The text appears to be a list of statements made by the man, which include things like ""Anything I've done in my guise as an SS colonel was sanctioned by the OSS as a necessary evil to establish my cover with the Germans,"" and ""I want my full military pension and benefits under my proper rank."" The man is seen in various settings, including a dark room and a bar, and the text changes to reflect the different statements he is making. The video does not provide any additional context or information about the man or the statements he is making",Politics
7333721172363922734,"The video shows a man in a blue shirt and khaki pants standing in front of a black Toyota CUV. He is wearing sunglasses and a name tag. The man is dancing and moving his arms around while talking to the camera. The background includes other cars and palm trees. The text ""Toyota coulver"" is displayed at the top of the screen, and there are emojis of a smiley face with sunglasses.",1. News
7360919706913525035,"The video is a series of frames showing a puzzle game with a watermelon pattern. The game is set against a black background with a red border. The numbers 00:00 to 00:30 increase as the game progresses, indicating the number of moves made. The game is played by sliding pieces to form a path through the puzzle. The final frame shows the game in progress with the number 052. The video also includes text encouraging viewers to donate and take action, as well as a call to action to make a video about the character.",1. News
7374137745364602155,"The video features a woman in a pink jacket and a man in a black shirt inside a car. The woman is speaking, and the man is listening. The woman says, ""Mom, someone who wants you..."" and then ""Mom, someone who wants you..."" The man responds, ""Not my type."" The video ends with the woman continuing to speak, and the man looking at her.",1. News
7362611852360174881,"The video begins with a black screen displaying the text ""4TO ЛОВОВЬ выда ПЕРЕСТРЕЛКИ ЯНКУ"" in white letters, which translates to ""4TO LOVVY will give you a kiss, a kiss of the sun"". The scene then transitions to a dark, nighttime setting with a cityscape in the background. The text ""КОТОРИЙ"" appears, followed by ""КАЗАШИЙ"",",1. News
7317764806767922475,"A woman and a child are playing in a snowy forest. The woman is standing in a metal barrel filled with ice, while the child is sitting in a plastic container filled with water. The woman is using a black tool to break the ice, and the child is playing in the water. The woman is wearing a leopard print top and light gray leggings, while the child is wearing a blue and white patterned outfit. The woman is smiling and laughing as she plays with the child.",Entertainment & Shows
7385499788764040481,A person is holding a Kinder chocolate bar in their hand. The person is standing in front of a white surface. The person is holding the Kinder chocolate bar in their hand. The person is standing in front of a white surface. The person is holding the Kinder chocolate bar in their hand. The person is standing in front of a white surface. The person is holding the Kinder chocolate bar in their hand. The person is standing in front of a white surface. The person is holding the Kinder chocolate bar in their hand. The person is standing in front of a white surface. The person is holding the Kinder chocolate bar in their hand. The person is standing in front of,Entertainment & Shows
7393839173922327841,A screenshot of a political poll app showing the results of a poll about whether Joe Biden or Donald Trump should win the election.,Politics
7288048371019926814,"The video shows a person standing outside in front of a house, wearing a white shirt. The person is holding a thermometer and pointing it at the ground, which is covered in snow. The thermometer is showing a temperature of -20 degrees Fahrenheit. The person is talking about the temperature being -20 degrees Fahrenheit and how it's cold outside.",1. News
7353311795374738721,"The video features a person sitting on the floor, wearing a gray hoodie and black pants, with a blanket featuring a yellow and white pattern draped over their shoulders. The individual is seated in a room with a carpeted floor and a brick wall in the background. The person appears to be in a state of contemplation or reflection, as indicated by the text overlay on the video. The text reads: ""Pov: t'es en même temps, tu n'as toujours suivis son car, mais tu n'as toujours suivis son car, mais tu n'as toujours suivis son car, m",1. News
7373916497896377617,"The video showcases the process of making a delicious dessert, starting with a close-up of a chocolate cake with a golden brown crust. The cake is placed on a white plate with a floral design, surrounded by a beige cloth. The cake is then topped with a layer of caramel, which is poured from a can of Biscoff. The caramel is spread evenly over the cake, creating a smooth and glossy surface. The cake is then decorated with a layer of white cream, which is spread evenly over the caramel layer. The cream is then piped into decorative swirls, adding a final touch to the dessert. The video concludes with a close-up of the finished dessert, showcasing its",Entertainment & Shows
7331551109649059115,"The video features a black cat playing a violin. The cat is positioned against a dark background, with its fur appearing wet and shiny. The cat's eyes are wide open, and it appears to be focused on the music. The video is in black and white, which adds to the dramatic effect.",Pets & Animals
7340766599860849926,"The video shows a man in a military uniform standing at a podium with a microphone in front of him. He is wearing a dark blue uniform with various medals and insignia on the left side of his chest. The background features a large building with the words ""The Pentagon"" and ""Washington, D.C."" visible. The man appears to be giving a speech or statement, as indicated by his hand gestures and the presence of a microphone. The video also includes a caption that reads, ""Well, just to be clear, we have no plans to send U.S. service members to fight in Ukraine. The president has been pretty clear on that, and that continues to be our position",News
7287998089279917345,"The video begins with a person standing outdoors, wearing a dark jacket and a white shirt with a black design. The person is holding a smartphone and appears to be speaking. The background shows a park-like setting with trees and grass. The scene transitions to a close-up of a laptop screen displaying the Amazon website. The text on the screen reads ""Amazon Fashion Sale"" and lists various items available at discounted prices. The video then shows a close-up of a laptop screen displaying the Amazon website, with the text ""Amazon Fashion Sale"" and a list of discounted items. The video concludes with a close-up of a laptop screen displaying the Amazon website, with the text ""Amazon Fashion Sale",13. Entertainment & Shows
7296461109572275488,"The video features a series of interviews with Trump supporters who express their disagreements with the President's stance on unions. The interviews take place in various outdoor settings, including a parking lot and a street, with the participants wearing red hats and jackets with the ""Make America Great Again"" slogan. The participants express their views on the importance of unions, the impact of Trump's policies on unions, and their personal experiences with unions. The video concludes with the participants discussing their support for Trump and their views on unions.",Politics
7149700277782760746,"The video shows a person lying on a bed with a pink blanket. The person has long hair and is wearing a black shirt. The background is dark, and there is a cat on the bed. The person is holding a phone and appears to be recording themselves. The text on the screen says ""I like natalie dreams... are like this.""",Pets & Animals
7373730224879521056,"The video showcases a detailed and intricate drawing of a tiger, rendered in a variety of colors including orange, black, white, and blue. The tiger is depicted in a dynamic pose, with its mouth open and teeth bared, as if it is roaring or growling. The background of the drawing is a dark, textured surface, which contrasts with the vibrant colors of the tiger. The drawing is done in a realistic style, with attention to detail in the tiger's fur and facial features. The tiger appears to be in a state of aggression or dominance, as indicated by its open mouth and bared teeth. The video does not contain any additional information or context beyond the drawing itself.",7. Sports
7366561209996332320,A person with long black hair is sitting in a room with a yellow wall and a white ceiling. They are wearing a white shirt and have a gold watch on their left wrist. They are talking to the camera and gesturing with their hands.,News
7195058735914519809,A large building is being demolished. A crane is lifting a section of the building. The building is being demolished by a crane. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a section of the building. A large building is being demolished. A crane is lifting a,1. News
7108772250320473349,"The video showcases various activities and attractions in the Greek island of Paros. It begins with a person standing in front of a scenic view of the island, with the text ""Paros 5 out of the box activities!"" displayed at the top. The person is wearing a red and white striped shirt and is seen gesturing and speaking. The video then transitions to a series of numbered activities, each accompanied by a brief description and a scenic view of the island. The activities include:

1. ""Have a meal in the traditional village of Lefkest. From Lefkest you can make a 3.5 kilometer hike on the old Byzantine road which leads to the even more traditional village",Travel & Events
7345205332383108394,"The video starts with a view of the Earth from space, showing the Caribbean islands and the surrounding waters. The text ""MARINES DEPLOYED"" appears, followed by ""TO HAITI"" and ""TO AIRLIFT U.S. EMBASSY STAFF OUT OF THE COUNTRY"". The scene then shifts to a crowded street in Haiti, with people riding horses and carrying large baskets on their heads. The text ""HAITI'S CAPITAL"" appears, followed by ""IS ON THE VERGE OF COLLAPSE"". The scene transitions to a view of the city from a high vantage point, with the text ""CRED",1. News
7349023065575083306,"A woman in a red dress is standing on a stage at a conference, speaking to the audience. She is holding a microphone and gesturing with her hands. The audience is watching her and listening to her speech. The woman is wearing a red dress and is standing on a stage at a conference. She is holding a microphone and gesturing with her hands. The audience is watching her and listening to her speech. The woman is wearing a red dress and is standing on a stage at a conference. She is holding a microphone and gesturing with her hands. The audience is watching her and listening to her speech. The woman is wearing a red dress and is standing on a stage at a conference.",Politics
7346235933882076448,"The video shows a man in a green hoodie and blue jeans using a blue mechanical device to work on a wooden post in a field. He is seen bending over and using the device to work on the post, which is surrounded by a dirt ground and trees in the background.",1. Sports
7293441357169937666,"The video features a series of animated scenes with a character in a school uniform and a blonde ponytail. The character is seen interacting with various cars, each with unique designs and colors. The cars are parked in a parking lot, and the character appears to be performing actions such as jumping onto the cars and interacting with them. The background of the video is a parking lot with other cars and buildings visible. The character's actions and the cars' designs suggest a playful and dynamic interaction between the character and the cars.",1. News
7325205573941710111,"A person wearing a black t-shirt with a picture of a man on it is sitting in a room. The room has a dark color scheme with a white wall and a dark-colored dresser. The person is talking to the camera and there is text on the screen that reads, ""I've only recorded during daylight hours so far... 9 hours so far... I've only recorded during daylight hours so far... 9 hours so far... I've only recorded during daylight hours so far... 9 hours so far... I've only recorded during daylight hours so far... 9 hours so far... I've only recorded during daylight hours so far... 9 hours so far... I",Science & Technology
7359943972216638736,"A police officer is walking down a street with a group of people. The people are wearing orange vests and holding signs. The signs say things like ""Palestina"" and ""Widerstand ist Völkerrecht!"" The police officer is wearing a blue uniform and a hat.",14. Nonprofits & Activism
7384186520351083781,"Якщо ви думаєте, що в мене не йшла мова про викуп цього бренду, ще раніше до цієє конфліктної ситуації. Ось я пишу вище. Я тобі ще куди-то предложила продати свою ча",Entertainment & Shows
7357063093962214689,"The video features a person wearing a black jacket with white zippers and a pearl necklace. They are standing in front of a window with blinds and a white wall. The person is speaking in German, and the text on the screen reads ""wie ich in die Deutsche abprüfung rei gehe am."" The person is gesturing with their hands and appears to be explaining something.",1. News
7343754603927850245,"The video is a series of images that appear to be from a protest or rally, with people holding signs and flags. The images are overlaid with text that reads ""FREE PALESTINE"" and ""PALESTINIAN RIGHTS."" The images also show people wearing headbands with the Palestinian flag on them. The video is likely a call to action for viewers to support the Palestinian cause.",Politics
7376774039899082027,"The video shows a group of elderly people in wheelchairs in a museum, with some of them holding objects like a cane and a cane-like object. The text on the screen suggests that the artwork is a 2007 installation by Sun Yuan and Peng Yu, which features 13 realistic sculptures of elderly world leaders. The sculptures are displayed in electric wheelchairs, and the video humorously compares them to world leaders, dictators, politicians, and religious and military figures from recent history. The video also mentions that the artwork is currently on show at the Borster Commerce Pinot Collections The World As It Goes exhibition in Paris.",Science & Technology
7330624658686954795,"A person wearing a bright pink shirt is sitting in front of a red background with shelves of decorative items. The person is making various hand gestures, including pointing, touching their face, and holding their hands up. The video is overlaid with text that reads ""That's his supporters Booing m & I ❤️ that 4 min"" and ""Trump booed loring about the American hostage USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA! USA",Politics
7386641138611981601,"The video features a person wearing a brown jacket and a blue and white checkered shirt. The person is being painted with makeup by another individual, who is applying makeup to the person's face. The makeup application process is shown in detail, with the person's face being covered in makeup and the makeup artist carefully applying it. The video then transitions to a different scene where the person is wearing a black military-style uniform with a hat and gloves. The person is standing against a plain background, and the video ends with the person wearing a black and white striped shirt with a hat and gloves.",1. Entertainment & Shows
7357035995667107114,"The video shows a woman in a black t-shirt with a colorful design and a red shirt with a similar design, standing in a brightly lit restaurant. She is holding a drink in a tall glass with a straw and a colorful straw holder. The drink is topped with a fruit and a yellow liquid. The woman is seen drinking from the glass and then placing it down. She then picks up a drink in a tall glass with a colorful straw holder and a fruit on top, and drinks from it. She then places the drink down and picks up a drink in a tall glass with a colorful straw holder and a fruit on top, and drinks from it. She then places the drink down and picks",Entertainment & Shows
7295860137162591519,"The video features a person wearing a plaid shirt, speaking in front of a blue-lit background. The person is seen in various frames, with different text overlays appearing on the screen. The text overlays discuss topics such as genocide, power imbalances, and the unaliving of children. The person appears to be making a point or expressing a view on these topics.",Politics
7343605850105318658,"A person is playing the piano with their hands. The piano is illuminated by a spotlight, and the person's hands are visible on the keys. The video shows the person playing the piano in a dark room, with the piano's reflection visible on the surface.","Music, Singing, & Dancing"
